,precision,recall,f1-score,support
"
",0.0,0.0,0.0,0.0
"

",0.0,0.0,0.0,0.0
donnapennington,0.0,0.0,0.0,0.0
donnarodriguez,0.0,0.0,0.0,0.0
door,0.0,0.0,0.0,0.0
doors,0.0,0.0,0.0,0.0
doorways,0.0,0.0,0.0,0.0
dorothy41,0.0,0.0,0.0,0.0
doubt,0.0,0.0,0.0,0.0
doubts,0.0,0.0,0.0,0.0
doughertycody@yahoo.com,0.0,0.0,0.0,0.0
douglas42@hotmail.com,0.0,0.0,0.0,0.0
douglas70,0.0,0.0,0.0,0.0
douglasdavis@gmail.com,0.0,0.0,0.0,0.0
douglasjimmy@yahoo.com,0.0,0.0,0.0,0.0
douglasjulia@gmail.com,0.0,0.0,0.0,0.0
douglasmills,0.0,0.0,0.0,0.0
dowens@gmail.com,0.0,0.0,0.0,0.0
down,0.0,0.0,0.0,0.0
downs,0.0,0.0,0.0,0.0
downsamanda@hotmail.com,0.0,0.0,0.0,0.0
doylebrian@hotmail.com,0.0,0.0,0.0,0.0
doyleelizabeth,0.0,0.0,0.0,0.0
dpearson@yahoo.com,0.0,0.0,0.0,0.0
dpena,0.0,0.0,0.0,0.0
dperez@gmail.com,0.0,0.0,0.0,0.0
dphillips@hotmail.com,0.0,0.0,0.0,0.0
dporter,0.0,0.0,0.0,0.0
dramirez,0.0,0.0,0.0,0.0
draw,0.0,0.0,0.0,0.0
drawbacks,0.0,0.0,0.0,0.0
draws,0.0,0.0,0.0,0.0
dream,0.0,0.0,0.0,0.0
dreams,0.0,0.0,0.0,0.0
drichardson@yahoo.com,0.0,0.0,0.0,0.0
drive,0.0,0.0,0.0,0.0
driven,0.0,0.0,0.0,0.0
driver,0.0,0.0,0.0,0.0
drives,0.0,0.0,0.0,0.0
driving,0.0,0.0,0.0,0.0
drobinson,0.0,0.0,0.0,0.0
drojas,0.0,0.0,0.0,0.0
drop,0.0,0.0,0.0,0.0
dsanchez@hotmail.com,0.0,0.0,0.0,0.0
dsanders,0.0,0.0,0.0,0.0
dsanford@yahoo.com,0.0,0.0,0.0,0.0
dsantos,0.0,0.0,0.0,0.0
dscott@gmail.com,0.0,0.0,0.0,0.0
dsmith,0.0,0.0,0.0,0.0
dual,0.0,0.0,0.0,0.0
duality,0.0,0.0,0.0,0.0
duartebrandon,0.0,0.0,0.0,0.0
duartejessica,0.0,0.0,0.0,0.0
dudleylisa,0.0,0.0,0.0,0.0
due,0.0,0.0,0.0,0.0
duly,0.0,0.0,0.0,0.0
duncandiana,0.0,0.0,0.0,0.0
duo,0.0,0.0,0.0,0.0
during,0.0,0.0,0.0,0.0
dustin12@yahoo.com,0.0,0.0,0.0,0.0
dustin19@hotmail.com,0.0,0.0,0.0,0.0
dustinryan,0.0,0.0,0.0,0.0
duty,0.0,0.0,0.0,0.0
dvillarreal@gmail.com,0.0,0.0,0.0,0.0
dwarren,0.0,0.0,0.0,0.0
dwayneblevins@yahoo.com,0.0,0.0,0.0,0.0
dwebb,0.0,0.0,0.0,0.0
dwilliams,0.0,0.0,0.0,0.0
dwilliams@hotmail.com,0.0,0.0,0.0,0.0
dwilliams@yahoo.com,0.0,0.0,0.0,0.0
dwilson@yahoo.com,0.0,0.0,0.0,0.0
dylan93,0.0,0.0,0.0,0.0
dylanclark,0.0,0.0,0.0,0.0
dylansilva,0.0,0.0,0.0,0.0
dynamic,0.0,0.0,0.0,0.0
dyoung@hotmail.com,0.0,0.0,0.0,0.0
dyoung@yahoo.com,0.0,0.0,0.0,0.0
e,0.0,0.0,0.0,0.0
each,0.0,0.0,0.0,0.0
eager,0.0,0.0,0.0,0.0
eagerly,0.0,0.0,0.0,0.0
eagerness,0.0,0.0,0.0,0.0
eallen,0.0,0.0,0.0,0.0
ealvarado@hotmail.com,0.0,0.0,0.0,0.0
ear,0.0,0.0,0.0,0.0
earellano@gmail.com,0.0,0.0,0.0,0.0
earlier,0.0,0.0,0.0,0.0
early,0.0,0.0,0.0,0.0
earned,0.0,0.0,0.0,0.0
earning,0.0,0.0,0.0,0.0
ease,0.0,0.0,0.0,0.0
easier,0.0,0.0,0.0,0.0
easily,0.0,0.0,0.0,0.0
easy,0.0,0.0,0.0,0.0
eatonlarry@yahoo.com,0.0,0.0,0.0,0.0
ebony13,0.0,0.0,0.0,0.0
ebony78,0.0,0.0,0.0,0.0
ebonymyers@gmail.com,0.0,0.0,0.0,0.0
ebonyvillarreal,0.0,0.0,0.0,0.0
ebrennan@yahoo.com,0.0,0.0,0.0,0.0
ebrown,0.0,0.0,0.0,0.0
eburgess,0.0,0.0,0.0,0.0
ecampbell,0.0,0.0,0.0,0.0
ecarney@gmail.com,0.0,0.0,0.0,0.0
ecarson,0.0,0.0,0.0,0.0
economic,0.0,0.0,0.0,0.0
economy,0.0,0.0,0.0,0.0
eddie52,0.0,0.0,0.0,0.0
eddie59@gmail.com,0.0,0.0,0.0,0.0
edgarmcdonald@gmail.com,0.0,0.0,0.0,0.0
edickerson@yahoo.com,0.0,0.0,0.0,0.0
educate,0.0,0.0,0.0,0.0
educates,0.0,0.0,0.0,0.0
education,0.0,0.0,0.0,0.0
educational,0.0,0.0,0.0,0.0
educator,0.0,0.0,0.0,0.0
educators,0.0,0.0,0.0,0.0
edward04@gmail.com,0.0,0.0,0.0,0.0
edward12@hotmail.com,0.0,0.0,0.0,0.0
edwardmartinez@gmail.com,0.0,0.0,0.0,0.0
edwardspatricia,0.0,0.0,0.0,0.0
edwardsrichard,0.0,0.0,0.0,0.0
edwardsryan,0.0,0.0,0.0,0.0
edwardssandra,0.0,0.0,0.0,0.0
edwardssarah@yahoo.com,0.0,0.0,0.0,0.0
edwin43@yahoo.com,0.0,0.0,0.0,0.0
edwin88@gmail.com,0.0,0.0,0.0,0.0
efaulkner,0.0,0.0,0.0,0.0
effect,0.0,0.0,0.0,0.0
effective,0.0,0.0,0.0,0.0
effectively,0.0,0.0,0.0,0.0
efficiency,0.0,0.0,0.0,0.0
efficient,0.0,0.0,0.0,0.0
efficiently,0.0,0.0,0.0,0.0
effort,0.0,0.0,0.0,0.0
effortlessly,0.0,0.0,0.0,0.0
efforts,0.0,0.0,0.0,0.0
efields@hotmail.com,0.0,0.0,0.0,0.0
ego,0.0,0.0,0.0,0.0
egomez,0.0,0.0,0.0,0.0
egonzalez,0.0,0.0,0.0,0.0
egos,0.0,0.0,0.0,0.0
ehale,0.0,0.0,0.0,0.0
ehogan,0.0,0.0,0.0,0.0
ehoward@hotmail.com,0.0,0.0,0.0,0.0
eileenalvarado@gmail.com,0.0,0.0,0.0,0.0
either,0.0,0.0,0.0,0.0
ejohnson@hotmail.com,0.0,0.0,0.0,0.0
ejones,0.0,0.0,0.0,0.0
ekelly,0.0,0.0,0.0,0.0
eking@hotmail.com,0.0,0.0,0.0,0.0
elaine74@hotmail.com,0.0,0.0,0.0,0.0
electronic,0.0,0.0,0.0,0.0
elegance,0.0,0.0,0.0,0.0
element,0.0,0.0,0.0,0.0
elements,0.0,0.0,0.0,0.0
elevate,0.0,0.0,0.0,0.0
eligibility,0.0,0.0,0.0,0.0
eliminates,0.0,0.0,0.0,0.0
elizabeth10@hotmail.com,0.0,0.0,0.0,0.0
elizabeth14@gmail.com,0.0,0.0,0.0,0.0
elizabeth26@yahoo.com,0.0,0.0,0.0,0.0
elizabeth28,0.0,0.0,0.0,0.0
elizabeth48@gmail.com,0.0,0.0,0.0,0.0
elizabeth62,0.0,0.0,0.0,0.0
elizabeth64,0.0,0.0,0.0,0.0
elizabeth72,0.0,0.0,0.0,0.0
elizabeth88@gmail.com,0.0,0.0,0.0,0.0
elizabeth96,0.0,0.0,0.0,0.0
elizabethbaker,0.0,0.0,0.0,0.0
elizabethbowen@gmail.com,0.0,0.0,0.0,0.0
elizabethchen@gmail.com,0.0,0.0,0.0,0.0
elizabethhenry,0.0,0.0,0.0,0.0
elizabethkelly@hotmail.com,0.0,0.0,0.0,0.0
elizabethmendez@hotmail.com,0.0,0.0,0.0,0.0
elizabethmorgan,0.0,0.0,0.0,0.0
elizabethroberts@hotmail.com,0.0,0.0,0.0,0.0
elizabethsanders@hotmail.com,0.0,0.0,0.0,0.0
elizabethvaughn,0.0,0.0,0.0,0.0
elizabethwatts,0.0,0.0,0.0,0.0
ellen14@gmail.com,0.0,0.0,0.0,0.0
ellenhopkins@yahoo.com,0.0,0.0,0.0,0.0
elliottandrew@hotmail.com,0.0,0.0,0.0,0.0
ellisonstephanie,0.0,0.0,0.0,0.0
elliswilliam@hotmail.com,0.0,0.0,0.0,0.0
eloquence,0.0,0.0,0.0,0.0
else,0.0,0.0,0.0,0.0
email,0.0,0.0,0.0,0.0
emails,0.0,0.0,0.0,0.0
embark,0.0,0.0,0.0,0.0
embarked,0.0,0.0,0.0,0.0
embarking,0.0,0.0,0.0,0.0
embarks,0.0,0.0,0.0,0.0
embodies,0.0,0.0,0.0,0.0
embodiment,0.0,0.0,0.0,0.0
embody,0.0,0.0,0.0,0.0
embrace,0.0,0.0,0.0,0.0
embraced,0.0,0.0,0.0,0.0
embraces,0.0,0.0,0.0,0.0
embracing,0.0,0.0,0.0,0.0
emerged,0.0,0.0,0.0,0.0
emergencies,0.0,0.0,0.0,0.0
emily26,0.0,0.0,0.0,0.0
emilycarson,0.0,0.0,0.0,0.0
emilygonzalez@hotmail.com,0.0,0.0,0.0,0.0
emilyjohnson,0.0,0.0,0.0,0.0
emilykelly,0.0,0.0,0.0,0.0
emilymiller@hotmail.com,0.0,0.0,0.0,0.0
emilywilkins@yahoo.com,0.0,0.0,0.0,0.0
emmakelly,0.0,0.0,0.0,0.0
emmapreston,0.0,0.0,0.0,0.0
emotions,0.0,0.0,0.0,0.0
empathetic,0.0,0.0,0.0,0.0
empathy,0.0,0.0,0.0,0.0
emphasize,0.0,0.0,0.0,0.0
emphasizes,0.0,0.0,0.0,0.0
emphasizing,0.0,0.0,0.0,0.0
employability,0.0,0.0,0.0,0.0
employee,0.0,0.0,0.0,0.0
employees,0.0,0.0,0.0,0.0
employer,0.0,0.0,0.0,0.0
employers,0.0,0.0,0.0,0.0
employing,0.0,0.0,0.0,0.0
employment,0.0,0.0,0.0,0.0
empower,0.0,0.0,0.0,0.0
empowered,0.0,0.0,0.0,0.0
empowering,0.0,0.0,0.0,0.0
empowerment,0.0,0.0,0.0,0.0
empowers,0.0,0.0,0.0,0.0
empty,0.0,0.0,0.0,0.0
enable,0.0,0.0,0.0,0.0
enables,0.0,0.0,0.0,0.0
enabling,0.0,0.0,0.0,0.0
encapsulates,0.0,0.0,0.0,0.0
encapsulating,0.0,0.0,0.0,0.0
encompasses,0.0,0.0,0.0,0.0
encompassing,0.0,0.0,0.0,0.0
encounter,0.0,0.0,0.0,0.0
encountered,0.0,0.0,0.0,0.0
encountering,0.0,0.0,0.0,0.0
encounters,0.0,0.0,0.0,0.0
encourage,0.0,0.0,0.0,0.0
encouraged,0.0,0.0,0.0,0.0
encouragement,0.0,0.0,0.0,0.0
encourages,0.0,0.0,0.0,0.0
encouraging,0.0,0.0,0.0,0.0
end,0.0,0.0,0.0,0.0
endeavor,0.0,0.0,0.0,0.0
endeavors,0.0,0.0,0.0,0.0
endless,0.0,0.0,0.0,0.0
ends,0.0,0.0,0.0,0.0
energy,0.0,0.0,0.0,0.0
engage,0.0,0.0,0.0,0.0
engaged,0.0,0.0,0.0,0.0
engagement,0.0,0.0,0.0,0.0
engagements,0.0,0.0,0.0,0.0
engages,0.0,0.0,0.0,0.0
engaging,0.0,0.0,0.0,0.0
engineer,0.0,0.0,0.0,0.0
engines,0.0,0.0,0.0,0.0
engrossed,0.0,0.0,0.0,0.0
enhance,0.0,0.0,0.0,0.0
enhanced,0.0,0.0,0.0,0.0
enhances,0.0,0.0,0.0,0.0
enhancing,0.0,0.0,0.0,0.0
enigmatic,0.0,0.0,0.0,0.0
enjoy,0.0,0.0,0.0,0.0
enjoys,0.0,0.0,0.0,0.0
enlightenment,0.0,0.0,0.0,0.0
enough,0.0,0.0,0.0,0.0
enrich,0.0,0.0,0.0,0.0
enriched,0.0,0.0,0.0,0.0
enriches,0.0,0.0,0.0,0.0
enriching,0.0,0.0,0.0,0.0
enroll,0.0,0.0,0.0,0.0
enrolled,0.0,0.0,0.0,0.0
enrolling,0.0,0.0,0.0,0.0
enrollment,0.0,0.0,0.0,0.0
ensure,0.0,0.0,0.0,0.0
ensured,0.0,0.0,0.0,0.0
ensures,0.0,0.0,0.0,0.0
ensuring,0.0,0.0,0.0,0.0
enter,0.0,0.0,0.0,0.0
entered,0.0,0.0,0.0,0.0
entertainment,0.0,0.0,0.0,0.0
entertains,0.0,0.0,0.0,0.0
enthusiasm,0.0,0.0,0.0,0.0
enthusiast,0.0,0.0,0.0,0.0
enthusiastic,0.0,0.0,0.0,0.0
enthusiasts,0.0,0.0,0.0,0.0
entire,0.0,0.0,0.0,0.0
entirely,0.0,0.0,0.0,0.0
entities,0.0,0.0,0.0,0.0
entitlements,0.0,0.0,0.0,0.0
entity,0.0,0.0,0.0,0.0
entrepreneur,0.0,0.0,0.0,0.0
entrepreneurial,0.0,0.0,0.0,0.0
entrepreneurs,0.0,0.0,0.0,0.0
entrusted,0.0,0.0,0.0,0.0
entry,0.0,0.0,0.0,0.0
environment,0.0,0.0,0.0,0.0
environmental,0.0,0.0,0.0,0.0
environments,0.0,0.0,0.0,0.0
eodonnell,0.0,0.0,0.0,0.0
epatrick,0.0,0.0,0.0,0.0
ephillips@yahoo.com,0.0,0.0,0.0,0.0
epitome,0.0,0.0,0.0,0.0
equal,0.0,0.0,0.0,0.0
equality,0.0,0.0,0.0,0.0
equally,0.0,0.0,0.0,0.0
equations,0.0,0.0,0.0,0.0
equip,0.0,0.0,0.0,0.0
equipped,0.0,0.0,0.0,0.0
equipping,0.0,0.0,0.0,0.0
equips,0.0,0.0,0.0,0.0
equitable,0.0,0.0,0.0,0.0
era,0.0,0.0,0.0,0.0
eray,0.0,0.0,0.0,0.0
eric27,0.0,0.0,0.0,0.0
eric41@hotmail.com,0.0,0.0,0.0,0.0
eric59@hotmail.com,0.0,0.0,0.0,0.0
eric80@yahoo.com,0.0,0.0,0.0,0.0
eric93@gmail.com,0.0,0.0,0.0,0.0
erica29@gmail.com,0.0,0.0,0.0,0.0
ericabell,0.0,0.0,0.0,0.0
ericacampbell,0.0,0.0,0.0,0.0
ericacarrillo,0.0,0.0,0.0,0.0
ericajensen@hotmail.com,0.0,0.0,0.0,0.0
ericamendoza@yahoo.com,0.0,0.0,0.0,0.0
ericareyes,0.0,0.0,0.0,0.0
ericavery@yahoo.com,0.0,0.0,0.0,0.0
ericcase@hotmail.com,0.0,0.0,0.0,0.0
ericfoster@gmail.com,0.0,0.0,0.0,0.0
ericgarcia@hotmail.com,0.0,0.0,0.0,0.0
ericgomez,0.0,0.0,0.0,0.0
erichunter,0.0,0.0,0.0,0.0
ericksonralph,0.0,0.0,0.0,0.0
ericrodriguez@hotmail.com,0.0,0.0,0.0,0.0
ericsullivan@hotmail.com,0.0,0.0,0.0,0.0
erik84@hotmail.com,0.0,0.0,0.0,0.0
erikaford@gmail.com,0.0,0.0,0.0,0.0
erikallen@hotmail.com,0.0,0.0,0.0,0.0
erikwagner,0.0,0.0,0.0,0.0
erin07@gmail.com,0.0,0.0,0.0,0.0
erin35@yahoo.com,0.0,0.0,0.0,0.0
erin50,0.0,0.0,0.0,0.0
erin60,0.0,0.0,0.0,0.0
erindixon@yahoo.com,0.0,0.0,0.0,0.0
erinlittle,0.0,0.0,0.0,0.0
ernest30,0.0,0.0,0.0,0.0
ernest77@gmail.com,0.0,0.0,0.0,0.0
ernestrodriguez,0.0,0.0,0.0,0.0
eruiz@hotmail.com,0.0,0.0,0.0,0.0
esanchez,0.0,0.0,0.0,0.0
eschaefer@yahoo.com,0.0,0.0,0.0,0.0
eschmidt,0.0,0.0,0.0,0.0
eshelton,0.0,0.0,0.0,0.0
esparzajoshua,0.0,0.0,0.0,0.0
especially,0.0,0.0,0.0,0.0
espinozajason@gmail.com,0.0,0.0,0.0,0.0
essay,0.0,0.0,0.0,0.0
essays,0.0,0.0,0.0,0.0
essence,0.0,0.0,0.0,0.0
essential,0.0,0.0,0.0,0.0
establish,0.0,0.0,0.0,0.0
established,0.0,0.0,0.0,0.0
establishes,0.0,0.0,0.0,0.0
establishing,0.0,0.0,0.0,0.0
establishment,0.0,0.0,0.0,0.0
estanton,0.0,0.0,0.0,0.0
esteemed,0.0,0.0,0.0,0.0
estewart@yahoo.com,0.0,0.0,0.0,0.0
estone@yahoo.com,0.0,0.0,0.0,0.0
etched,0.0,0.0,0.0,0.0
ethic,0.0,0.0,0.0,0.0
ethically,0.0,0.0,0.0,0.0
etiquette,0.0,0.0,0.0,0.0
etorres@hotmail.com,0.0,0.0,0.0,0.0
eugenemolina,0.0,0.0,0.0,0.0
evaluate,0.0,0.0,0.0,0.0
evaluation,0.0,0.0,0.0,0.0
evan35@yahoo.com,0.0,0.0,0.0,0.0
evan76,0.0,0.0,0.0,0.0
evanbaker@gmail.com,0.0,0.0,0.0,0.0
evanbartlett,0.0,0.0,0.0,0.0
evansalicia,0.0,0.0,0.0,0.0
evansdarrell@yahoo.com,0.0,0.0,0.0,0.0
evansdonna,0.0,0.0,0.0,0.0
evansjulie@hotmail.com,0.0,0.0,0.0,0.0
evanspaul,0.0,0.0,0.0,0.0
evansvicki,0.0,0.0,0.0,0.0
evelyn94,0.0,0.0,0.0,0.0
evelynmills@gmail.com,0.0,0.0,0.0,0.0
even,0.0,0.0,0.0,0.0
events,0.0,0.0,0.0,0.0
ever,0.0,0.0,0.0,0.0
everettandrew@gmail.com,0.0,0.0,0.0,0.0
every,0.0,0.0,0.0,0.0
everyday,0.0,0.0,0.0,0.0
everyone,0.0,0.0,0.0,0.0
everything,0.0,0.0,0.0,0.0
everywhere,0.0,0.0,0.0,0.0
evidenced,0.0,0.0,0.0,0.0
evident,0.0,0.0,0.0,0.0
evillegas,0.0,0.0,0.0,0.0
evoke,0.0,0.0,0.0,0.0
evokes,0.0,0.0,0.0,0.0
evolve,0.0,0.0,0.0,0.0
evolved,0.0,0.0,0.0,0.0
evolving,0.0,0.0,0.0,0.0
ewatson@gmail.com,0.0,0.0,0.0,0.0
ewiggins@yahoo.com,0.0,0.0,0.0,0.0
ewingerin@hotmail.com,0.0,0.0,0.0,0.0
ewolf,0.0,0.0,0.0,0.0
exact,0.0,0.0,0.0,0.0
examination,0.0,0.0,0.0,0.0
examining,0.0,0.0,0.0,0.0
example,0.0,0.0,0.0,0.0
examples,0.0,0.0,0.0,0.0
exams,0.0,0.0,0.0,0.0
exceed,0.0,0.0,0.0,0.0
excel,0.0,0.0,0.0,0.0
excelled,0.0,0.0,0.0,0.0
excellence,0.0,0.0,0.0,0.0
excellent,0.0,0.0,0.0,0.0
excelling,0.0,0.0,0.0,0.0
excels,0.0,0.0,0.0,0.0
exception,0.0,0.0,0.0,0.0
exceptional,0.0,0.0,0.0,0.0
exchange,0.0,0.0,0.0,0.0
exchanged,0.0,0.0,0.0,0.0
exchanges,0.0,0.0,0.0,0.0
exchanging,0.0,0.0,0.0,0.0
excited,0.0,0.0,0.0,0.0
excitement,0.0,0.0,0.0,0.0
exciting,0.0,0.0,0.0,0.0
exclusive,0.0,0.0,0.0,0.0
exclusivity,0.0,0.0,0.0,0.0
executed,0.0,0.0,0.0,0.0
exemplary,0.0,0.0,0.0,0.0
exemplified,0.0,0.0,0.0,0.0
exemplifies,0.0,0.0,0.0,0.0
exemplify,0.0,0.0,0.0,0.0
exercise,0.0,0.0,0.0,0.0
exercised,0.0,0.0,0.0,0.0
exercises,0.0,0.0,0.0,0.0
exhibit,0.0,0.0,0.0,0.0
exist,0.0,0.0,0.0,0.0
existence,0.0,0.0,0.0,0.0
existing,0.0,0.0,0.0,0.0
exists,0.0,0.0,0.0,0.0
expand,0.0,0.0,0.0,0.0
expanded,0.0,0.0,0.0,0.0
expanding,0.0,0.0,0.0,0.0
expands,0.0,0.0,0.0,0.0
expanse,0.0,0.0,0.0,0.0
expansive,0.0,0.0,0.0,0.0
expect,0.0,0.0,0.0,0.0
expectations,0.0,0.0,0.0,0.0
expected,0.0,0.0,0.0,0.0
experience,0.0,0.0,0.0,0.0
experienced,0.0,0.0,0.0,0.0
experiences,0.0,0.0,0.0,0.0
experiencing,0.0,0.0,0.0,0.0
expert,0.0,0.0,0.0,0.0
expertise,0.0,0.0,0.0,0.0
experts,0.0,0.0,0.0,0.0
explicitly,0.0,0.0,0.0,0.0
exploited,0.0,0.0,0.0,0.0
exploration,0.0,0.0,0.0,0.0
explore,0.0,0.0,0.0,0.0
explored,0.0,0.0,0.0,0.0
explores,0.0,0.0,0.0,0.0
exploring,0.0,0.0,0.0,0.0
exposed,0.0,0.0,0.0,0.0
exposes,0.0,0.0,0.0,0.0
exposure,0.0,0.0,0.0,0.0
express,0.0,0.0,0.0,0.0
expressed,0.0,0.0,0.0,0.0
expresses,0.0,0.0,0.0,0.0
expressing,0.0,0.0,0.0,0.0
expression,0.0,0.0,0.0,0.0
expressive,0.0,0.0,0.0,0.0
extend,0.0,0.0,0.0,0.0
extended,0.0,0.0,0.0,0.0
extends,0.0,0.0,0.0,0.0
extension,0.0,0.0,0.0,0.0
extensions,0.0,0.0,0.0,0.0
extensive,0.0,0.0,0.0,0.0
extensively,0.0,0.0,0.0,0.0
external,0.0,0.0,0.0,0.0
extra,0.0,0.0,0.0,0.0
extracurricular,0.0,0.0,0.0,0.0
extraordinary,0.0,0.0,0.0,0.0
exude,0.0,0.0,0.0,0.0
exudes,0.0,0.0,0.0,0.0
eye,0.0,0.0,0.0,0.0
fabric,0.0,0.0,0.0,0.0
facade,0.0,0.0,0.0,0.0
facades,0.0,0.0,0.0,0.0
face,0.0,0.0,0.0,0.0
faced,0.0,0.0,0.0,0.0
faceless,0.0,0.0,0.0,0.0
faces,0.0,0.0,0.0,0.0
facet,0.0,0.0,0.0,0.0
faceted,0.0,0.0,0.0,0.0
facets,0.0,0.0,0.0,0.0
facilitate,0.0,0.0,0.0,0.0
facilitated,0.0,0.0,0.0,0.0
facilitates,0.0,0.0,0.0,0.0
facilitating,0.0,0.0,0.0,0.0
facilities,0.0,0.0,0.0,0.0
fact,0.0,0.0,0.0,0.0
factor,0.0,0.0,0.0,0.0
factors,0.0,0.0,0.0,0.0
facts,0.0,0.0,0.0,0.0
faculty,0.0,0.0,0.0,0.0
faith,0.0,0.0,0.0,0.0
faith78,0.0,0.0,0.0,0.0
falexander,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0
fallen,0.0,0.0,0.0,0.0
falling,0.0,0.0,0.0,0.0
falls,0.0,0.0,0.0,0.0
familial,0.0,0.0,0.0,0.0
familiar,0.0,0.0,0.0,0.0
familiarity,0.0,0.0,0.0,0.0
families,0.0,0.0,0.0,0.0
family,0.0,0.0,0.0,0.0
famous,0.0,0.0,0.0,0.0
fan,0.0,0.0,0.0,0.0
far,0.0,0.0,0.0,0.0
farmerchristina,0.0,0.0,0.0,0.0
farmstrong@yahoo.com,0.0,0.0,0.0,0.0
fascinating,0.0,0.0,0.0,0.0
fascination,0.0,0.0,0.0,0.0
fast,0.0,0.0,0.0,0.0
favila,0.0,0.0,0.0,0.0
favorite,0.0,0.0,0.0,0.0
fbaird@hotmail.com,0.0,0.0,0.0,0.0
fblankenship@yahoo.com,0.0,0.0,0.0,0.0
fbuck,0.0,0.0,0.0,0.0
fcarroll@gmail.com,0.0,0.0,0.0,0.0
fchapman@gmail.com,0.0,0.0,0.0,0.0
fcordova@hotmail.com,0.0,0.0,0.0,0.0
fcortez,0.0,0.0,0.0,0.0
fcrawford@gmail.com,0.0,0.0,0.0,0.0
fdaniels,0.0,0.0,0.0,0.0
fduncan@hotmail.com,0.0,0.0,0.0,0.0
fearlessly,0.0,0.0,0.0,0.0
features,0.0,0.0,0.0,0.0
feed,0.0,0.0,0.0,0.0
feedback,0.0,0.0,0.0,0.0
feel,0.0,0.0,0.0,0.0
feels,0.0,0.0,0.0,0.0
fellow,0.0,0.0,0.0,0.0
felt,0.0,0.0,0.0,0.0
feminine,0.0,0.0,0.0,0.0
fergusonwilliam,0.0,0.0,0.0,0.0
fernandezmelissa,0.0,0.0,0.0,0.0
few,0.0,0.0,0.0,0.0
ffischer@hotmail.com,0.0,0.0,0.0,0.0
fgentry,0.0,0.0,0.0,0.0
fgutierrez,0.0,0.0,0.0,0.0
fhoffman@gmail.com,0.0,0.0,0.0,0.0
fholmes,0.0,0.0,0.0,0.0
fhoward,0.0,0.0,0.0,0.0
fiction,0.0,0.0,0.0,0.0
fictional,0.0,0.0,0.0,0.0
field,0.0,0.0,0.0,0.0
fields,0.0,0.0,0.0,0.0
figure,0.0,0.0,0.0,0.0
figures,0.0,0.0,0.0,0.0
filled,0.0,0.0,0.0,0.0
filmmaking,0.0,0.0,0.0,0.0
finally,0.0,0.0,0.0,0.0
financial,0.0,0.0,0.0,0.0
find,0.0,0.0,0.0,0.0
finding,0.0,0.0,0.0,0.0
findings,0.0,0.0,0.0,0.0
finds,0.0,0.0,0.0,0.0
finesse,0.0,0.0,0.0,0.0
fingerprint,0.0,0.0,0.0,0.0
fingerprints,0.0,0.0,0.0,0.0
fingertips,0.0,0.0,0.0,0.0
finleyjimmy,0.0,0.0,0.0,0.0
firm,0.0,0.0,0.0,0.0
firmly,0.0,0.0,0.0,0.0
first,0.0,0.0,0.0,0.0
firsthand,0.0,0.0,0.0,0.0
fits,0.0,0.0,0.0,0.0
fitting,0.0,0.0,0.0,0.0
fjimenez,0.0,0.0,0.0,0.0
fjohnson,0.0,0.0,0.0,0.0
fkim,0.0,0.0,0.0,0.0
fking,0.0,0.0,0.0,0.0
fkline,0.0,0.0,0.0,0.0
flair,0.0,0.0,0.0,0.0
fletcherjim,0.0,0.0,0.0,0.0
fletcherkevin@gmail.com,0.0,0.0,0.0,0.0
flexibility,0.0,0.0,0.0,0.0
flexible,0.0,0.0,0.0,0.0
flight,0.0,0.0,0.0,0.0
floresadriana@yahoo.com,0.0,0.0,0.0,0.0
floresanthony@yahoo.com,0.0,0.0,0.0,0.0
floreselizabeth,0.0,0.0,0.0,0.0
floressarah@gmail.com,0.0,0.0,0.0,0.0
floresvicki,0.0,0.0,0.0,0.0
flourish,0.0,0.0,0.0,0.0
flourishes,0.0,0.0,0.0,0.0
flow,0.0,0.0,0.0,0.0
floydryan,0.0,0.0,0.0,0.0
fluency,0.0,0.0,0.0,0.0
flynndaniel@gmail.com,0.0,0.0,0.0,0.0
flynnmatthew@yahoo.com,0.0,0.0,0.0,0.0
fmartin,0.0,0.0,0.0,0.0
fmartin@hotmail.com,0.0,0.0,0.0,0.0
fmccullough@yahoo.com,0.0,0.0,0.0,0.0
fmendez@hotmail.com,0.0,0.0,0.0,0.0
fmills,0.0,0.0,0.0,0.0
fmonroe@yahoo.com,0.0,0.0,0.0,0.0
fnichols,0.0,0.0,0.0,0.0
focus,0.0,0.0,0.0,0.0
focused,0.0,0.0,0.0,0.0
focuses,0.0,0.0,0.0,0.0
focusing,0.0,0.0,0.0,0.0
foleyjennifer@hotmail.com,0.0,0.0,0.0,0.0
follow,0.0,0.0,0.0,0.0
followers,0.0,0.0,0.0,0.0
following,0.0,0.0,0.0,0.0
follows,0.0,0.0,0.0,0.0
fond,0.0,0.0,0.0,0.0
fondness,0.0,0.0,0.0,0.0
food,0.0,0.0,0.0,0.0
foot,0.0,0.0,0.0,0.0
footprint,0.0,0.0,0.0,0.0
footprints,0.0,0.0,0.0,0.0
footsteps,0.0,0.0,0.0,0.0
for,0.0,0.0,0.0,0.0
forbesdeborah,0.0,0.0,0.0,0.0
force,0.0,0.0,0.0,0.0
forces,0.0,0.0,0.0,0.0
